call,accuracy,scale_A,scale_C,scale_D,scale_E,scale_F,scale_G,scale_H,scale_I,scale_K,scale_L,scale_M,scale_N,scale_P,scale_Q,scale_R,scale_S,scale_T,scale_V,scale_W,scale_Y
2068,16.6,0.1965962903108787,0.11836745163533917,0.6089945653487748,1.2364697449440543,0.7573964687015032,0.47913332690378313,0.46765200129363055,1.07212237640896,3.013081943606799,0.330352910350133,0.6475921173005458,0.501737315237722,0.7329116393593191,1.8218627004943975,1.4211238316047026,0.3919281367453611,0.9739432799854212,0.5130710328301162,1.1104541270076898,1.2078764236206516
2069,17.2,0.23837571721552858,0.20356559332736623,0.9708346661231428,1.4037114808757354,0.1451064440601938,0.5512297183924315,0.3404835615792163,0.3648600581496208,0.3789529613114975,0.5589895787879103,0.10000000000000002,0.63268192665895,2.362843802085821,2.074515186583789,0.2639621724804814,0.5156478661620334,0.22241615794657923,0.8584274531829956,1.005340664119042,2.1776853564503202
2070,14.4,0.48888806437705273,0.38649305387373106,0.5629514669820813,0.706990961312578,0.6466461203902598,0.7634906007838496,0.9524940620243887,0.26131518279798677,0.34482602717066796,2.205846700016859,0.7431875838146115,0.3125254945239702,1.1940844304768898,0.8730625101064822,0.9005393953487906,2.2971556565394424,1.7526113418460325,0.3177706807524115,0.6089787422135352,0.6528334686499657
2071,18.2,0.20573363586129093,0.23802671000649706,0.970082140081113,1.1776591746342215,0.1415295733950405,0.5945923156484902,0.4692609576771813,0.45272902438429846,0.4585343779386175,0.5850869536335803,0.10000000000000002,0.5995009718763316,2.273271619556847,1.6755703144103802,0.20270053747822514,0.7833011837426627,0.25566047528137836,0.7405309829777926,1.1697111493169248,1.718855112484958
2072,14.6,0.3712693293387932,1.101391931361298,0.647025793463313,0.6930718484626601,1.0837927831110599,0.7646181389881608,1.1801767428682888,0.25609993264642944,0.4698886081419777,0.6428968675167598,0.5042149063096628,0.1575453053125089,1.0604418828125781,1.2397561223970626,0.7497485048550716,2.0994016857602316,0.6109940109085906,0.18506410568465262,0.7366308476418554,0.349454954794216
2073,16.4,0.24724316260447804,0.5878023010836778,0.6816984719384975,0.6454716416808025,1.3267604330848914,0.7928497072650009,0.9764674065604041,0.20697192858883548,0.4841176794215607,0.713178575284909,0.6738448171339044,0.2228235415985161,0.45029653806950026,1.3741273420265274,1.3573643822189796,2.0302758944127,1.0965437733189827,0.23903218970543172,0.8991317779439278,0.6703640065513334
2074,15.6,0.187172454180845,0.16648939230549964,1.129191667522339,1.7536886990693987,0.1336499281816226,0.3966357521426541,0.21852766109038005,0.2153588372538868,0.31178210690438285,0.570983597007376,0.10000000000000002,0.6251906454752976,2.7319645178266416,3.1054692567491373,0.34995030095701235,0.3512172683645022,0.21684683169311106,0.7362361526103051,0.752045524163932,3.279172910984382
2075,7.0,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
2076,6.2,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999
2077,14.6,0.20785401027523576,0.716648664724247,0.613540865119488,0.761682626049691,0.6250442294062016,0.6193767537452911,1.4374920007460694,0.7134555224822999,0.5128035095815072,1.953452182604344,0.4336515535618187,0.4717509857879111,0.7059221660385792,3.5175872864184567,0.10853609004233399,3.114756271295587,0.23517260964871534,0.11091826937900871,0.4840361862690909,0.5847140045526447
2078,16.2,0.23902656156182936,0.4427228465215159,0.6136790262931846,1.1015307479691074,0.6487587086119976,0.5931178913833591,1.68639761716679,0.5114684016034408,0.44304306177976666,0.9457942273681607,0.3903492270318104,0.2024707293313532,0.10000000000000002,0.7058741734104836,0.3782287179513278,1.1375502030440972,1.4604003637625385,0.9056216499722709,0.7620812676320605,0.5890950041294917
2079,17.2,1.6720982977007774,0.2665336386893986,0.8211129000915066,0.49126459573940606,1.4162588488360583,0.601183456629078,1.5566428329621451,0.8256759642148631,0.6214491503670481,1.2910283734799683,0.30385787655162244,0.7120652358730115,0.25733848892524885,0.33557308794442947,0.8300843989920518,0.19105070778330813,2.87610818734419,0.9388646217146056,0.5463056088839926,0.25631158650780034
2080,6.8,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002
2081,18.2,0.16870554717346656,0.2751564803697009,0.8196173919865223,2.0587022761026357,0.18133267340528086,0.5181780778332394,0.3438573793937846,0.42874336939397006,0.48123595627757054,0.5211294916450311,0.1082788807131101,0.5565131927212477,3.2176698073164047,1.7902318374349926,0.32014954568886933,0.4416235924834748,0.21511994715622956,0.57437981225115,0.9345888657385789,1.709164791549544
2082,15.8,0.18870359228384467,0.2724039077741083,0.9480329934254421,3.0361061842156727,0.22997179304124363,0.4442126195959105,0.2618348173117587,0.3200729690629615,0.3796215130644033,0.5555049318636264,0.10000000000000002,0.43664845912866884,4.108239696684457,2.4213975351668897,0.49438897032215706,0.29935433305956616,0.16355884351414107,0.3918558705602073,0.8710139804584136,1.410135783890928
2083,15.4,3.3952966147953045,0.16291917120173527,0.7724470314898287,0.5224556522693924,1.668424460016225,0.5762854340808002,1.8917884713647408,0.5459245026123024,0.6481764654089511,1.1877947609962083,0.2977820906468351,0.4651872115028449,0.7039697372649373,0.6260777730932654,1.2774464276232773,0.15940909480616527,2.276241803334101,0.5674054242566653,0.8060619038591514,0.3845008631782262
2084,17.2,0.26068266731302925,0.10000000000000002,0.6246813563278393,1.1565145320316255,0.1800307112880352,0.8591123365003054,1.4118081328040266,0.858077550363893,0.30327678054840573,1.300746237222202,0.3667856474142113,0.5586510373328524,0.392990029495496,0.20772840719890198,0.5238132045192062,0.15787434886585722,1.7356381279514126,0.6572308104404563,1.2207986314367298,1.4879666663003486
2085,16.2,2.4751162510366527,0.15454965886108846,0.8340214331984231,0.5295848762305663,1.7530949335134274,0.5524883907376874,2.2809389979013317,0.7475764241318789,0.5892788643545612,1.1047418551146855,0.4290453137282419,0.4891218639459768,0.6449344980176193,0.469288007749017,1.2752512194760435,0.2533838518959073,4.669931058828677,0.7719457698607266,0.6868114887182453,0.7080662223300074
2086,15.6,0.10827204494712399,0.2792709956610693,0.8918375869165865,2.78411644377482,0.18345666186016246,0.39427221492807446,0.28252487769275286,0.29236653592179423,0.3805162452694832,0.42708629760769956,0.10000000000000002,0.5033320512251959,4.011519928323062,2.182586657256136,0.3983597337566317,0.416283762232813,0.19700954782158114,0.4191597255868758,0.846339069128493,2.0754955650703617
2087,14.6,0.5176750293824859,1.168014455358393,0.751492128079004,0.5765449347783775,0.5204157594067628,0.6595234991890052,0.8237459189022144,0.45020044634589196,0.5244445988492417,1.5799762748595592,0.568709762611928,2.4222035092721694,0.8087679522318778,1.045915917601496,0.16112195986735037,4.891499805656272,0.21462111935979572,0.31552390648747086,0.54089848340374,0.5984867141701095
2088,7.4,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002
2089,18.6,0.25192307983189954,0.297224291922341,0.6692660313874431,1.664521293146018,0.17556821221365887,0.637641888973738,0.41680543860146796,0.5622439000216652,0.5883905987152653,0.5924135573504856,0.14778300626476623,0.5431992244169719,2.8616896482203495,1.556624961388528,0.25348023021376714,0.4744754261370107,0.22549506707018901,0.601266321263779,1.0090941239154356,1.4319665066580851
2090,15.4,0.2823055923166139,0.2468076249042048,1.0443931695687882,3.7271402477823665,0.25786568999989906,0.46444731490776564,0.2006053159239939,0.3127991468669545,0.3348947802785616,0.6743723765226932,0.10000000000000002,0.3726625128608062,4.899265927064217,3.1577080019436026,0.6450575867329948,0.2440965710512699,0.12584945472352058,0.37108465217756875,0.9622523604832243,1.0353870187860499
2091,14.2,0.11493237652411852,0.21932277428758404,1.197350195908276,3.350977089160178,0.2009834114433638,0.3640495206418404,0.19136911041692845,0.22677932937849832,0.3083810344322243,0.5519111764784687,0.10000000000000002,0.3808572678649755,4.999999999999999,3.4849036109518505,0.5902460274833966,0.24530929756667383,0.15000721707260795,0.2670708430410207,0.7399791042275371,1.929203259407574
2092,7.8,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
2093,18.2,0.25168087806087514,0.10000000000000002,0.711911456841023,1.2418809910733797,0.18535578061075186,0.8306614085774863,1.6566482159114746,0.81867156956679,0.2873554730203123,1.0281130092658024,0.4859282293858149,0.661471590262504,0.44905529707862196,0.28830482666664603,0.47734484932590227,0.20247040238796324,2.806191033072947,0.6044761488819741,1.1767451269186693,1.446810603716338
2094,15.6,4.999999999999999,0.18315581133901837,0.7807060096065788,0.5169025377191403,2.551558619878087,0.683678249641307,0.8846839858010238,0.581936106058827,1.0496567378936346,1.225338537644306,0.2519222192489848,1.104919217067854,0.3636290936553563,0.6941055454310873,0.9403216061469627,0.1470928632212229,1.41053425338098,0.6114058232879851,0.7416438047724461,0.4088927048862171
2095,6.2,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,4.999999999999999,0.10000000000000002,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,4.999999999999999,0.10000000000000002,0.10000000000000002,4.999999999999999,0.10000000000000002
