call,accuracy,scale_A,scale_C,scale_D,scale_E,scale_F,scale_G,scale_H,scale_I,scale_K,scale_L,scale_M,scale_N,scale_P,scale_Q,scale_R,scale_S,scale_T,scale_V,scale_W,scale_Y
614,13.0,0.22860940346576733,2.572746123196956,3.278549661516165,4.3068500543494554,2.377768597158107,0.10501673785507015,4.306340268885759,4.43989365313955,0.27481140719624386,2.0035393189581185,2.4005770516710596,2.0954628616059394,0.1506546730746964,0.1328309455529342,2.6809738815037503,4.464474213297323,0.259663927596224,0.11011468399362047,0.7232736032871445,2.131068546136564
615,17.0,0.20636939254498662,0.1036460847846897,0.9076136172745269,2.7770589623709205,0.1081605764448445,2.9305160381978372,0.8618728256958033,1.1038537543674314,0.6828291379705091,3.502968635426853,0.3711928693634632,0.4561606526867244,0.17697160397527217,1.687920476270839,1.7814491982227436,0.22414229899851543,0.5497889953653422,0.8067751378687975,0.500686974398097,3.902648796832809
616,12.0,0.15568210606926064,2.4150704000393484,4.817677808758983,0.17590144656635526,4.965918967991439,0.12160313012807056,1.7474013137022115,0.4443264546488977,0.7121109853060559,0.3471699100843242,3.008599861859869,1.3333097873431277,1.4241759304122938,0.33372651175286916,0.15858256882824698,3.3745680708477033,0.23458034007982984,1.0673798118114266,0.20403712948210506,3.0852486753211408
617,15.0,2.8314123761670706,4.091092980332773,3.1927832880505527,0.6338400444352836,2.920673226398888,0.1563716073629737,0.2706640518784697,0.39055464391049943,3.833773539424388,2.2877343301238984,0.43121828254049654,0.482361290607675,4.388743583844572,0.1285486189769821,1.8074648951256511,4.652165517668136,0.17299777117673576,0.7818620114532611,0.2761512115489691,0.2053487638763556
618,17.0,0.3782337287114477,2.047014042257929,1.513395169214382,4.627799063748475,0.5771160128723632,0.49965640878987644,0.23274342284735908,1.7228867951295441,0.18836427398039093,3.5563465306579847,0.9625956077779098,0.10529706594651488,2.808303914648188,4.503956321732904,4.225501904652825,0.1906345793764556,0.12080742604773202,0.8882157736583055,3.750918827945893,4.527680565209941
619,14.0,1.0144799007381964,0.4731298006781203,3.9081603645527685,0.6683143997262925,1.3704373840626765,3.427603351716727,0.1014620576789066,2.3369612938775806,0.13844208763103685,0.12985523930143092,1.7885494577815493,3.513754270030942,1.4740529024456412,0.1553009662816009,2.6972670645187975,0.5771173964637422,1.876396002846848,1.7817663589196457,0.13309956766930148,2.008215149193245
620,14.0,0.12334006385956359,1.8640393940526279,0.3245159516176007,1.6028361554765018,0.10326779004084247,2.133570690530638,0.9551840832691075,0.4382061938544798,0.45469279886471403,0.748056295317524,0.19796045871953155,0.5665275880923951,3.073212170751972,3.9911180156257067,4.728845357072369,0.10962904722230087,1.5911126331374676,0.9949724453042681,0.10363054183354795,2.139168176957917
621,14.0,0.7959585416639253,0.13270134163210118,2.068961507894997,0.20394876065064113,3.4485362738608005,0.11786521782623174,0.15074521862395449,0.2993686877316577,1.9010360767692025,1.3814734084267393,1.202627876691118,3.9313161560899137,0.1449002533906131,4.60626715908646,0.13026532750456485,2.594137491924568,3.1795820658207825,2.555540263094441,0.3885978042858725,0.23011952494271448
622,11.0,3.007720767393363,0.1685607519655574,3.2208320058485103,0.21713249711981278,0.4128978719878929,2.651698196963415,0.19285610132384548,0.37487825348614184,4.143488110135688,1.7025697438157577,1.1296002206267393,0.40744133637510266,0.10321393630040439,2.6554248699644685,4.577379265094926,1.5571789166690533,0.9812827565726006,2.543224676488405,2.929076000966998,0.14937160656495554
623,14.0,1.2828339283761925,3.9569849398669277,0.43587892670973694,3.994121135775431,0.10322581914583168,0.7650908455035251,2.74498576809824,3.454210109388597,2.057736805968126,0.933093238986567,0.35623031133662153,1.3035446808385356,0.3680459811284736,0.46030975431401283,0.6181988362986083,2.6109224675837646,0.17606996410814257,0.2238118108386434,0.8911307011616487,0.1979914090534692
624,12.0,0.28022630684986555,1.4346816230629105,1.7539685722802543,0.8828093990925511,1.3818505915085175,0.5323150720841314,0.2818976512633693,2.0657570319239524,4.472087330979054,3.3184606865312727,1.2262174418287117,1.4046247701367933,3.65740000691999,2.284405234563245,0.6182127976980184,3.5386426764529224,0.11909330745910289,1.5814792914409606,4.317922516718586,2.970023503796832
625,11.0,1.5887446622712413,2.5394819543357348,3.0063318576259204,0.8737257896111427,0.2569085928964829,2.7860482497254893,0.3055139644195399,0.1444064208252334,0.9325324101759136,0.6262469181501393,2.208620201523506,0.10917169677063322,0.35163505407819134,0.10845717222847026,0.360817889246057,0.4695386313560743,1.0693344860929153,0.1673712205295823,3.2900767699308675,0.232834467011268
626,14.0,0.9145567823896344,0.3283235602033936,3.197590794302129,0.48974790100896803,0.23773944310356832,0.13098850418409036,0.350966474332285,1.9428046082138972,4.910519998720063,1.5235646781911054,3.509793253091994,0.15855489047425658,0.14932822243474025,0.29892491962083945,0.27953679554042754,0.22731955206721427,0.7096876604749922,0.30062184197276415,0.11650112682469692,0.38992196039515953
627,23.0,1.0072963434675926,1.6252102841908516,4.999999999999999,1.7011263227555693,3.308717980579713,2.044861925579403,0.135143301839712,2.3813886832269935,0.2899999186332344,2.055655199841821,0.22682823100280203,1.6880752002459842,0.25448244014823185,0.4122761108176002,1.0443295126252414,0.5771909973021127,0.3382515887027005,0.43806774248742836,0.13581373457852539,4.477970633856755
628,14.0,0.14920205789073934,0.8912274682216567,4.327128695965684,0.16440486470060584,0.3222765819322716,0.3328899369396844,0.2459938887486948,4.34270536663243,0.10467349412409492,0.15852605793318905,0.1900606622984491,1.6665761769529346,0.13556634658869193,0.2348427974667364,0.27208385221831305,1.9582945282720712,0.11146520641582679,0.5948244557147861,0.45170441223175195,1.9676307354980376
629,10.0,0.18670821664882423,2.8057679598161256,1.077901450512986,1.0144670154421591,0.7876029430170861,0.10515720667589437,1.4612777225858307,2.9590123709983898,0.4710632770869765,1.4367354186090053,4.8624439476819425,0.40768057001429625,1.4413115354920971,1.13714986717293,0.18487287746481712,2.1796980742691536,2.468206937646991,0.12527094638669503,0.2100708480338937,0.7992812486952264
630,16.0,0.9433794528995718,0.8263366707650089,3.8979862612793514,4.486430365345459,0.8874789843904919,0.26329458055495675,0.5213022575984271,1.7296479339125799,1.8738649880460223,4.782454590633366,3.890708908670491,0.7007955666678566,0.1148332866412929,0.5519160787113261,0.16156186830197128,0.9812744803465074,1.5738284196200185,0.8619767499326622,0.31492676788784557,0.3389279902804264
631,13.0,4.874694734811916,0.5574581802481859,0.10298234553792582,1.0832372596372681,0.19624032391867124,1.6128875422762634,2.7987820189758845,3.537991619590047,2.022308386714051,0.47933608021845897,3.4287019210157172,2.1588723837439727,0.18582924152915092,0.11477426338452296,0.14843296123709107,3.0418026759685066,0.7334854641829054,0.15214409225189554,0.6684797406590783,2.516664887048904
632,13.0,0.4688222489417317,0.1063728497575554,4.746615920872449,1.876700081181665,1.9418987102695864,2.323774787562782,1.1760055868742203,0.36004464909310996,0.10192785094903152,0.5957340050563179,1.1522048535119576,0.33906644247844214,0.2177680797792842,0.15085171925204643,0.39405880278524,2.191281687197822,0.1811811432416337,0.3138130419090573,0.5864678793237388,0.45153290590627665
633,14.0,2.474190567754371,0.1653810158498293,0.11438277731721916,0.6798974259621428,0.10538118046777219,0.17194425819916137,0.31492782724524576,4.8820765240057655,0.7615429758383314,2.54970287168007,0.25014979553671973,4.607217343142922,1.233266048303574,1.8757276267349032,0.5287075353506067,0.5754702799966412,0.7596398593794872,0.1292638472744101,0.4623383322228977,4.191578735727669
634,15.0,4.891648824156275,1.9486451933448978,1.7917904351915352,3.516086713910899,2.7622089059213772,0.21098189211351132,0.12545724478244005,4.449775245956987,0.3161067486576312,1.9526986241074396,2.43855703831259,4.782856821360469,4.28915488883426,0.5270383164200373,0.7276218690237167,0.2481448823592769,0.20941793718467333,0.2249393788964306,0.510471454202732,1.4344961779961565
635,22.0,0.940874498347135,1.5308732813413282,4.999999999999999,1.5839028891085571,3.075533135207939,1.7876324302484992,0.19061124109766248,2.3162652153380763,0.3831824477010012,1.6350841152638211,0.20423576359064316,1.6520734163832054,0.275515255266729,0.42415668581195415,0.8857567127636894,0.6567689234269217,0.40823627225419185,0.45750706607543806,0.12912916541110223,4.660454544919209
636,12.0,0.6679685492340589,0.20214965477151914,0.5111024096285673,2.0871696835072013,2.532018923574926,2.0349228986142087,2.7940265124596615,0.44081839699238745,1.389171133161108,3.256284947378086,0.22030715361450717,0.47600813378360013,1.2246087806636285,0.44840213479074087,0.2968635349745516,0.8872465653357634,0.43130564748635486,0.1563604161037824,0.1326389328526282,0.27705822206300207
637,12.0,0.24207590798679546,0.6689579173469304,0.18675630051505931,0.444337110365085,4.620622718114502,2.002736301958473,0.26878736565730327,1.0428692261120613,2.6113872106610905,3.3533562068173484,0.11238556215130631,0.6281801549590174,0.5662528286263714,0.6293528193547868,2.421051039526006,1.8329869751615735,0.15779078084837947,0.18964212261068983,0.33945510541481494,0.15562919397143615
638,14.0,2.63402410199063,1.1273213749029463,4.285906708491928,0.30966054044035674,1.0853468300741862,0.41006916778480534,1.810332201687582,0.26051636115934934,1.0896149101005026,2.1860330148468665,0.6937801114315267,3.280030363477332,0.41766192528875595,2.573902434667443,4.4943883343894795,0.5832637519065083,0.11113287292913034,2.0616576649618783,0.22878050358380547,3.975118635276018
639,14.0,1.0845816497683662,0.6558167972422871,3.592812352797755,3.876878341728055,0.10456123294785025,4.913209050336687,0.2502684019376485,0.14024135373438723,0.18128724688876421,0.9632459276697923,1.8523229315830694,0.12612645263835107,4.126743877707959,0.24117548370187117,0.4550654181645527,2.0551633094467747,0.2886508268016751,0.3491114683857707,3.1299112217683924,0.6363116442338002
640,15.0,0.3878493582636074,1.6995513668840618,0.6681298809158792,0.1361876620268268,0.39776574515008806,4.59002504689781,0.5357769995822652,0.8107538283067925,0.17155763208508518,1.0026190575759624,0.11461709468579849,0.10783169066193952,1.1938585959227908,0.1431234662780557,1.380996360449063,0.5540106964364341,4.022148010130268,0.13801301657144124,3.7460378934135905,0.8458111493826774
641,12.0,3.342584259403183,1.3612396105085378,0.27694529641499893,3.2180578111134106,0.23557365041137254,0.3459496630704236,0.19826977771478943,0.23588994099166502,0.40371494067340763,0.8919890473608084,0.14576801654442353,2.458653066822545,1.1337874329667004,2.2758344040781946,2.233304974838906,2.903316673532148,4.872698141460861,3.0673646035881084,0.9841897228288129,0.9592852871860881
642,13.0,0.9289497437062695,0.38736351223213555,3.42115376149267,2.5164204985530225,2.704515775955385,1.4276810023865674,1.5406789745056415,1.2442420121245499,2.2331137163761055,4.277281769423306,0.9738041197893309,1.146187524801049,2.6241064269127796,0.45637611419475577,0.22972596694989783,2.2620552477636697,0.29083732146202895,0.11882146460589008,0.2526091968468635,0.13214302781527057
643,13.0,0.19105589992717387,1.8157260109147235,3.642050775061028,2.791772672122269,0.14259242881298573,0.17424294412946018,1.9865525842514196,2.185607686206806,0.18806105949379898,1.7148477519787106,0.15142114803944948,0.2975228292782923,0.10807528186069106,0.2205179507676176,2.9458831607115195,0.3402836747475154,0.5739140699432785,4.777558893235719,0.47288790408271464,0.703127462789678
644,14.0,0.27201795797405753,0.3645464180206424,4.672866260999781,0.28666481716806175,1.6729921908676766,0.4595660467827799,0.14714159425412995,4.6479187241588305,1.2627688145256744,0.20793006563360114,0.4417663730176374,0.20330323027186226,0.1951888676768308,0.2206992976486037,0.1932024773822823,3.4657411835353846,2.4436531068725116,0.4458947445336226,0.12136720357930875,3.716238104688494
645,9.0,2.122601844877432,0.31822990389818645,4.139408303165942,2.5480372140545158,0.4175360315403823,2.351462214961605,2.9517019802392865,0.44610563918532353,0.6756036759943872,0.8025699095222202,0.6324977387331288,0.3259582820258111,1.0852948582433848,1.0233283756259308,0.853046111093012,2.7742857883266177,0.1317675916643223,2.254792140870324,0.3014725693194154,1.4712755185449906
646,17.0,0.7230138644248756,0.526744943079735,0.5638434039015,4.686414480366669,0.17222667735737038,1.1602849392762746,0.46769690271520703,0.29172132410400364,3.1647758971686306,1.0260651590771157,1.5078677763057344,0.13302920342180777,0.35900698477349025,2.9519165188538743,0.7139829103684855,0.6578905608538851,2.7301520499876477,0.3816186921815564,1.7176013222553097,3.9209973589457636
647,14.0,4.066028296692501,3.681669989936897,2.4421589259993794,0.7200178594652424,0.15153635499061993,0.2743112946063231,0.10102420967134267,0.7475164789225741,0.16981207505535134,2.737803705653499,4.19197116027367,0.5500784183237493,0.44312470393947806,0.17238093433170332,2.829762675592125,2.137686529174203,3.9284814238581296,2.237672745901155,0.20191922681393198,1.6278148192424784
648,18.0,3.9295945280349813,0.26686206715963584,4.816149588964709,0.5617993023698663,0.15631065780857104,3.4526526375692486,1.7498403856842206,1.1641034465670608,3.90174479665922,3.5304849822253477,0.6183212306415939,1.4612338483034018,0.1154270631113646,0.4679315706701084,0.1805173588843755,1.3421714984448456,0.31657761349558533,0.27526290267766224,0.7667204078920765,0.44103481302446806
649,14.0,0.12701613180105054,2.389854417314747,0.4931818178091135,0.18433001030763482,2.2615482992121856,1.4063479527997453,1.6607144168874464,4.9082254473064415,0.3065271911604074,1.2575122957122198,0.18450507798996296,3.706928674245463,0.5702622558046043,0.2939155722359501,0.16232551107211918,0.864353241579243,0.10075312372684207,0.20297577508893366,0.414152463042551,2.739284901373287
650,14.0,4.082389739929642,3.1183582512205543,0.7706570825939547,0.7054612355158306,0.42387980358419175,0.8740562620920644,0.24780837836379874,0.548738621225723,0.7683044024732122,0.7783144934591856,0.18851384754820646,2.24645698261734,0.23802579998887183,2.258577809877298,1.5075264211509476,3.3653244575769348,2.435250629017852,0.896849328211431,1.8780092151441277,4.664378428101986
651,12.0,0.21099959605281965,0.12474159206262099,1.274603520296705,1.0654323507722543,1.1102797516739993,1.4345135202215873,0.36165079454470606,1.8932489490082764,2.3319048302722383,1.030549348569043,1.046924540575183,0.5270210452996615,0.10232489322276503,0.1859060318550953,0.12498866943832697,0.1975660625117771,0.21743226478937028,0.11688561684901129,0.25716897249050896,3.5309823460849987
652,13.0,1.827974002514618,3.426026088532129,2.563628287389962,4.608589831650008,0.21694047399793398,0.5070562596999857,1.1087970829494633,1.039909034498754,0.20064964029698898,3.3213047439963477,0.31554830834218056,2.286900363849634,3.3614955655939385,4.542458437491472,3.4010361098207853,0.3081704429249078,0.1670031373446296,4.869917501527423,0.25000669635184414,4.798880683026092
653,17.0,2.993327262540666,0.24147540033478898,1.4513516999501428,0.11322988747399762,0.24756188545011754,0.3351006901026557,0.22198539627771674,1.7670784980267316,0.19037953772445404,1.8694971917760448,0.3041732484856286,0.45181970103885744,0.25185809372103557,0.2062480108354827,1.3413770203900035,0.6487755854026809,0.5880965416448085,0.16914374522333298,0.5059494797658513,2.13179066478243
654,13.0,4.764097464467956,0.9298860350328233,3.750190959726995,1.879098728962964,1.2335411671847032,0.28017856222410137,2.4156373482346427,0.7267570889109862,0.8929712631543204,0.60488862186528,1.0417815381608952,3.3525420927968455,3.2203884970092282,1.4060766796542892,0.2671992544468401,1.923597866002758,3.416929404824629,0.2542570534494157,1.275905372838331,0.8432483153068671
655,14.0,0.15518203226420957,1.2692734730265516,0.34208152915853174,2.64141390507481,3.569590766137392,0.38723441007754156,1.5083770750689003,0.279852147986074,0.651323497260262,0.22442603312678866,0.47120544052548213,0.8233419270192237,2.83030754722911,3.852662668774454,3.7816516034311753,3.812011692681629,2.9808202888253605,0.6310531393762877,0.8929826515006248,1.4724846400797589
656,14.0,0.4938536711435934,0.6671778587841706,3.956828734022796,0.5476272424214466,1.7791803240562547,0.20790893113000466,3.0982664709866192,0.2047576863400479,0.48349265089991617,1.330815219972732,0.6120524119291981,1.8716392844876766,2.436620897445719,0.8195977307688139,2.5141374140505643,4.46888894818045,0.146514589804307,0.8136045748123784,0.25690288896526753,3.018453630705939
657,15.0,0.1513086131094247,0.14237591986892492,2.2266289128744217,3.2498195206400955,0.22594636765465084,3.5734686078667637,1.5693763211567566,1.4854071926125036,0.2110651316846181,4.362120518907271,0.10791281130616015,0.12282414235606734,0.16433507597432265,0.5374729086403832,0.35732354017093804,0.447006171808364,1.196096322333751,1.9299292774649803,4.867684735903164,3.0738836447464606
658,13.0,0.20245277851394589,3.608043062629405,3.2020766119056083,1.682589808911995,1.3671607048415702,3.48837936025866,0.45401545709875657,0.30586761868523615,2.710402130528508,3.8002473590615065,0.21371484712495709,0.1164329164679755,1.2849369494308653,2.597579209156698,1.2267060468002935,0.32554105093024643,1.2056509966693065,0.3205607172197695,1.3864593361226436,0.15284414064764462
659,11.0,0.20175589259381893,2.3079315212326064,0.5283524488308813,1.3416085504387931,1.1027127484877792,0.23420740208228283,0.5428701255675251,0.12636469127096558,0.9370563232384849,1.935191272511514,0.45094199997015294,1.6983883533910065,4.405430245185112,0.6758609016245308,3.223305367184379,1.055888622325166,0.1311453626280765,0.36888384969709126,1.2334880945258178,0.13010412111567876
660,11.0,0.3740274695690201,1.6879605144133862,1.2858116198574352,1.3019169795000238,1.374381840336034,0.9603463409258869,0.6077980475778638,0.21398008619294037,0.19188035788831823,0.6484102693449905,1.054073036103049,0.870409076050947,0.9136134940255211,1.778971800477133,0.12569891203745293,0.1416758606683252,2.487888157061775,0.7896788821435948,0.10482114894484564,4.144379190717058
661,14.0,1.36325186724509,2.7654674912826613,3.137990258531885,1.6445657672989593,2.9968150124230166,0.8074125662372597,0.46391326177251285,2.9405909705842164,0.28363505768927155,0.6320016119073201,0.8768113834359326,0.45284240904219997,1.2570012944130688,0.309950487736967,1.866124446160307,3.9142371120430863,1.1822233704431202,1.7872982040517267,2.3586195802448655,2.9649930427139437
662,10.0,0.10179476731705447,0.10389978065286197,0.1364984671101949,1.2147698844458015,0.5988387710701542,2.609332340429367,0.14155440907691805,0.16461801014171695,0.5754563218595403,3.1614523236324166,4.2237051874248435,0.18151556872955532,4.2384425820792515,0.977263406504415,0.544939825655742,0.17273791592320228,0.2251927491531558,4.527753797958697,0.5375815156302809,1.1442532795210736
663,15.0,0.18196646913913975,1.5587884796300266,0.8712139537354363,2.74408609449287,3.047545134055095,0.23116152412456192,0.16183312777399303,0.13432202875060673,0.1282929995407034,0.3912835090518715,0.14093796463977187,3.583426700788127,0.8921484493963449,0.22116791097405694,1.1808558715534845,0.18531686250278115,0.4089087387865875,2.153234620266677,3.1272567792131136,4.770573452699666
664,16.0,0.3517616818741554,3.580761674746593,2.9168994999094875,3.3529465338582485,3.12806348507973,2.048092487364461,3.5794500747901843,3.2220987104537784,2.184114069238779,0.25360131383484896,0.2912369412535185,3.9245151521160664,1.352830905072089,1.180758376578201,0.18211951143104754,1.1188247920431103,1.5575051222656204,0.3094994927654133,4.1241120061549585,0.8907273320817538
665,13.0,4.212390215452017,1.1848092555274161,2.0154181357799987,2.3316718378853745,2.2784166163455564,0.16890926796451172,1.4456959700377223,1.1097375500807107,0.9680810780925746,2.6673900021897707,0.5383810980569121,4.488794552378724,0.5806216569576635,1.2667139468419064,4.785634752182388,4.857378029101996,2.952683458903527,2.84163747233705,3.0551383425251304,2.759421993510708
666,14.0,0.6713264300049075,2.000764340662503,1.4005553531734694,3.08876959033911,2.5018647021969866,0.4805273978242385,0.39453363752962706,0.4118660396151067,0.1364610013636737,0.5420881690894476,0.18899893469941126,0.4346222885537132,1.0995461403921927,2.9889332517147396,0.5445747539618411,1.1824298012598795,1.5547075827509518,4.287306860863508,0.2463849190046044,0.10123599421404135
667,14.0,0.6183124686191507,0.48854570924122,3.0354685388990514,1.361145733548959,4.472325736736985,1.122813967559286,0.36642715808006604,0.5104630306472203,3.405456327540514,1.1685272186779316,0.14975013570567758,3.489759102451569,0.10021732133970494,2.797258191748746,2.5112378729308587,0.15825429901757876,0.10559172952499853,0.8594730630383437,0.4067488107609032,0.13704412313264025
668,15.0,0.18244812881948858,1.2048109848433788,4.415197609199263,0.36467492958650655,0.39980873947045276,0.3448906882516835,1.2156761991428149,0.7090727890853132,0.5692159988945776,0.5022050210027262,0.46506027377859765,0.21065952676575667,0.5497707095855607,0.17627724395188182,3.2804095231952575,0.8059542149737126,1.1750488387555003,0.3529289401293944,1.8581145184482615,1.296503204839722
669,13.0,0.1038456143082291,2.244192254463869,0.7655173538228208,0.49991460839393276,0.5541608089748095,0.27014433022321027,1.4859513795055102,1.7753681929461231,1.6986389452882764,0.5303306744563108,0.1457447474103939,0.5686685371365043,0.12734633158318145,1.0425992569190288,0.34570882183080126,0.4108359503789978,0.26441276344484704,0.22921296380354597,4.444532441401069,3.7764743022461675
670,18.0,0.1442480327767295,3.8657288998121677,2.690803841361143,1.243139424440904,2.867175107221946,2.85535328982224,0.12308621089352663,0.11912417472968596,0.2760571707343831,0.1711292439698484,0.2474533756559105,0.18111171527374936,0.9927327843715321,3.111963246945998,0.10443873945522147,0.4384315455747454,3.0276166700809877,0.33551037104965,0.18365600361102594,2.491188148226151
671,10.0,0.22701088255660803,0.11168607558824824,1.3372002925285478,1.4954964472534105,0.3487411322099211,0.5549568737777963,1.8807761239366712,2.415487673771926,0.1363212974324925,3.6884180299363583,1.0066202770567119,2.1575137550298247,0.14104831883812055,0.1604999175256832,0.1457387636171346,0.29695301911944877,0.6571257556759093,0.3393901108964489,2.6308128753328828,0.5838647132604866
672,14.0,1.490505460233889,0.13764613864246567,3.665406175235692,0.13702119480500138,3.4422348793904565,0.7753278817663618,0.11272415848341023,0.6334839974275754,0.2972096495113891,0.16403197703647796,2.8382695119574324,0.7419999137903375,0.32046750963256293,0.8760163923180024,2.8432393637302016,1.7208199710008056,1.7460063318113053,3.660136969467539,3.9074572426120158,0.7056167617708291
673,17.0,0.1039218531785448,1.939860942565175,2.6025262051646654,0.7515194064935827,3.610578898188771,0.2678565475053919,0.7920310883595256,0.47208967861158013,1.4954972336666523,2.151052996899535,0.4286177161426273,0.27139515103543743,1.2124441609828216,3.375459353506678,0.915795249861873,0.28429091815822277,1.820884748920418,1.4220647148631478,3.3152704601086804,3.5514658955974068
674,13.0,1.3099885734607026,4.091426228155842,0.15236922155883548,4.587960022585174,1.8121284827757709,3.4980294912306396,0.2987467708715051,1.0007934776695646,0.6896817489002167,0.24813219249085272,1.2844617585189801,0.9354762144432941,0.21809561808884767,0.45332812726380095,1.573179344284964,0.10376893226906207,1.1609033318478656,1.439137009693264,0.5160812068795112,1.1063627214354146
675,12.0,0.6048461303120148,3.432260864027803,1.7382904947352085,4.273608877986062,0.6658137668962384,0.13927425730503223,0.6198839794340876,2.33607604189088,0.5772531312871931,0.12384932054033526,2.1634360124617475,4.0418615420883794,0.12101422652661199,0.8197845661313695,0.15246749892505185,4.798161065392161,2.044169329276648,2.6259230175537467,0.3165295831652191,4.883707269049484
676,11.0,4.7872726228484375,0.5144896232033489,1.690853118993876,4.073341187316764,0.2529807186729378,1.1101876613516741,4.703478486558365,1.0542357602496135,0.590401333275967,0.6107052905359787,0.16557630670119608,0.14592503120506098,0.1444420181530885,1.0440524152276647,3.3653357022735433,1.4792308691023799,0.5771075031517134,0.7750360792112998,0.19369660727073013,1.856017126197707
677,16.0,0.40554047436194834,1.5658712561578403,4.973970589964381,0.5229318789201768,2.103981187950046,2.7039497890018698,0.2210533515734751,0.4119929767815374,0.4292709716501034,0.4566468315661906,0.14316063920415173,4.949218798680925,0.13574602453464876,1.4323676658259379,1.5078116167733517,1.4062585542251789,0.30691699611621975,2.1630218591962214,0.11596143395056216,2.29483073113404
678,11.0,0.14099961370369202,0.13170660937066409,0.17292430197065425,1.6265061636254607,0.4844880466705924,0.2826767401052306,0.14225166352711688,0.24000605990207288,0.9472922699213139,0.11919041027627436,0.10286201418378212,4.708290258111495,0.3492014397176799,0.756340526506923,2.621751371668579,2.257893399034985,0.2764473799420411,1.1518292958284722,0.3753754995860704,1.2454988751751466
679,17.0,0.26628587795009917,0.4782789925764946,4.453243327149864,2.2333113379548704,0.22437430373031494,4.156116515938228,0.1503010927112748,4.418769589099531,0.6080374222725514,0.8236356783918333,0.5734538527148966,4.22984212517097,0.8443046962410223,0.8840124775809536,0.9838425181639016,0.1408945694150622,0.44874164558308993,0.35904666337763724,1.432047580852268,4.99691587492628
680,14.0,0.12280571828127078,0.2132326051737713,1.07450153467931,0.6855089768807503,0.13148829096628561,0.5726936965678899,1.9180664479756002,2.5865438631428344,0.2836897285999753,1.647829492522117,0.13087135623188656,0.7019381999464176,0.2495630781993338,0.14983638066438962,1.6450564522534543,0.10817615525020043,3.075450730755386,2.222997681352937,1.1891116133683848,2.5265688258361
681,14.0,0.1437100319718618,3.2240995524758085,1.955611532642246,1.065774966956169,0.47043230006263964,0.11362868927532833,2.305034297917319,1.1378373053108808,0.18217634097572993,0.7586792431508691,4.368929596791663,0.3102509597497329,2.4571356519826355,0.26258442639265134,1.792495151340995,0.1900712826982653,3.3909491518002923,3.272299818604644,0.2871727927430977,4.546156916785153
682,13.0,0.34024494254304033,1.0213982067136442,4.143213222896725,4.8671792939226375,0.7381668460094666,3.898388233251651,0.2617671282721327,0.20834446796605074,1.240618784455863,1.7506309349720657,4.703057974460164,0.41699012689870596,0.8729672556541852,0.13867412564444623,1.4264023726139181,4.752938937797743,0.1938708558682947,0.8784797352914587,4.081789194901442,0.1076677288247174
683,14.0,2.8573057720706814,3.110197975419022,1.536332949999298,4.0945678828305585,0.19554843992953083,0.960574137465596,3.72081482439909,2.1407559934865947,2.0455308369871625,0.1613419265975887,0.15269746396348988,0.25721034327733144,1.5142374842171904,0.9169426040031445,0.2926414845266627,0.6132752718668136,4.731598951993449,0.184095377240594,4.0599628059245045,4.587163207206736
684,15.0,1.1109225345071976,3.964410111527628,1.2041933392647644,4.742126371651748,1.354999460654936,0.19948585907655522,0.3492996367806216,1.8921813183941147,0.3195337566474456,4.119900404858822,0.9061066790232614,0.14026368017537236,0.2417972522447934,1.4808588757591898,0.5542758239640132,0.17938414453853505,0.396323745198992,0.24069235030980407,1.468724851126042,3.0988086697218784
685,13.0,3.827163537346572,4.894030553197981,2.7508360681373243,1.31361305099024,0.20742916924966287,0.23125441096993135,0.17912455757521223,2.9261785651166323,0.7010286313871157,0.9370641996309306,0.10720360591044348,0.6390129549343527,1.4220040201482425,0.5380538463599789,0.2406918054694848,1.0491152484305286,0.553813275995593,0.12215857031576567,0.20006745503583953,0.13224512227449725
686,12.0,0.2686696344508873,0.9639322441148744,1.4580938164682171,0.39214172423924265,0.7895305425673579,0.7421040216732819,0.9330604245740011,0.2549875647968018,3.915308173865382,3.802097580524315,0.4750860185936886,2.3220341458048708,2.9067655635061724,0.49257324666900604,0.134028008461104,0.41000562279225256,2.697684419700035,0.1289532651635611,3.4014191102687947,1.382175105644398
687,14.0,0.712427243129312,0.45331195472152835,0.9141021048757781,4.415876903163864,0.21179820512044237,0.46688185304087604,2.004969358604345,1.2995924451373968,1.4477648364180733,0.9483446932144207,2.6971591714379755,0.3194439241953712,0.3798367520347423,4.013337539788019,0.3935410639751934,0.4643873658148742,4.356260385260924,0.32918224934636553,0.91751587488526,3.3580598408417797
688,15.0,0.10966830817458458,3.878966383699401,0.837527388566132,1.2101801190843817,0.7046577295386603,2.7833749093469113,0.11990660998616316,0.1274979324318515,0.11654242326902806,0.8954224923369136,0.35041631356348796,0.16762374879140526,0.2736134923433915,2.4268644518825937,0.9700737349470178,0.6937925015883584,2.120068690677162,0.2695009047914664,2.697767519228665,1.880456190597078
689,12.0,0.3590063969685146,0.6215896255863683,0.6702681211697168,1.9246731787222662,1.0502894333434347,0.10051736274862672,0.8944559651317401,3.8728949546903246,4.190224883491019,0.1927681747389888,0.5741193046251799,4.2567079420767575,1.7438382262386463,3.6738224316135577,2.0957509648532224,2.208847834392379,0.11999565338945885,1.4729512681013877,0.7301497859352745,2.3658080715586194
