call,score,total_ll,mean_coverage,mean_smoothness,mean_efficiency,alpha,beta,gamma,scale_A,scale_C,scale_D,scale_E,scale_F,scale_G,scale_H,scale_I,scale_K,scale_L,scale_M,scale_N,scale_P,scale_Q,scale_R,scale_S,scale_T,scale_V,scale_W,scale_Y,trans_match_self_loop,trans_forward,trans_to_skip,trans_to_slip,trans_to_insert,trans_to_end,trans_insert_self_loop,trans_insert_to_match,trans_skip_to_match,trans_skip_continue,trans_slip_to_match,trans_slip_continue
2312,-473.69423566657696,-642.2537691376176,0.7883999999999998,0.7862,0.892341426998541,0.8593288459631702,0.3365053666840369,0.6573756229023002,0.06684440544500266,12.123111854087863,1.202243988522334,0.9727371952537387,19.633465863324137,9.426079492802602,0.09025332947083858,23.66593807369817,2.2461277912617286,0.3256464140849275,9.196263677257129,26.50936411780635,0.040116720773301924,0.07800121622718542,15.06412796165623,0.1248082472713938,0.01318797599164499,20.01180178101099,25.729163389714007,44.353909524536405,0.004457192205072233,0.7344054353535546,0.014963955819866656,0.1956479475340733,0.04809876828874081,0.002426700798692396,0.3,0.7,0.9,0.1,0.92,0.08
2313,-112.3658437742834,-645.521919595518,0.6828,0.65748,0.8568815122539177,0.5258145953307052,1.721657455197368,1.665514268328432,0.08066718267893967,18.023644828612934,0.05384604738687866,0.020324951704804167,0.3092744563181573,0.03686540683888573,0.014046035721627284,1.817606096965419,0.27321951885086015,0.5080872030262933,0.2090219347669173,8.373161934216549,13.24813075462545,7.550759009351877,0.01934398111757602,2.287074723967941,0.39266477735872435,0.06149220005610679,0.7415219872070749,0.022206121441977315,0.0039312189958371655,0.5937869889990909,0.03440252467005604,0.19601088967696495,0.12777650038971963,0.0440918772683314,0.3,0.7,0.9,0.1,0.92,0.08
2314,-735.2863298701596,-1236.4881126823639,0.7328,0.7287200000000001,0.889652971700007,0.624551562458318,0.20218389465343492,0.3039331576811979,0.01059934517781762,0.15196619479325854,6.107573439325181,0.487494739001841,2.730422312055976,0.01709428238831141,0.06019106180288106,3.0541670442019573,18.808384728742674,2.0954319563196355,0.21188202845930543,0.03230601083251315,0.019514905411853165,0.02119323701445215,36.347683797015065,44.75476705468271,17.003644574944023,2.487141589627886,7.89087364014917,3.379910695657139,0.009757914181406193,0.7097325752933653,0.017592139017482925,0.10955297488785082,0.06355490468644406,0.08980949193345071,0.3,0.7,0.9,0.1,0.92,0.08
2315,257.52618976135676,-177.47562047728638,0.8908000000000001,0.84052,0.9299692054916413,0.5,2.0,2.0,1.297729367882349,49.99999999999999,0.048769640386612974,0.6745296226639612,2.4180344369742692,8.956497243641147,39.020418245647996,49.99999999999999,1.9220283153728077,49.99999999999999,49.99999999999999,0.336435945023651,1.8549848389495875,49.99999999999999,0.2189140993991784,0.434907246728864,24.432169989024803,8.311266171314397,49.99999999999999,0.3464358309349871,0.006595861629791776,0.6580172282401193,0.21933907608003977,0.054354716302242735,0.007466143291464847,0.05422697445634154,0.3,0.7,0.9,0.1,0.92,0.08
2316,-187.89259717464583,-500.53355973668266,0.7928000000000001,0.7387600000000001,0.9058039995686549,0.535029174495014,0.29087873659738106,0.7694866243554304,5.58604498526163,0.12381938427518643,0.053147123779802845,10.306105209472758,0.05893740084022397,11.845261047209501,7.852187848230513,0.3288013184331585,0.027021184602151152,0.0316724486871993,33.36562943148255,0.1590090685597356,0.7404617418550526,0.8739963666973352,1.5471527289110374,31.61348696239608,0.8393896849515858,1.8174232879437158,2.5894047554333985,16.342918200543853,0.0022961672467978586,0.763977829773173,0.1008251887331708,0.0775467172896702,0.023487891567537566,0.03186620538965071,0.3,0.7,0.9,0.1,0.92,0.08
2317,-344.184578701602,-705.6776466069803,0.6912,0.6755999999999999,0.8435445411362393,0.6537826799004023,0.3341254564523444,1.3925472571482036,9.942049076526997,4.3916806718727734,10.689963376189164,0.01129403769384511,44.73444771939277,0.2564577553913406,0.07700631494726423,0.7755075678290467,0.600654972046968,23.11442385449594,0.09826365848720614,0.06915334297740264,0.19737363081368325,35.49977963742212,0.0117439011392968,0.02067152340853318,6.321957751288957,0.272144840410288,0.05915593156392218,0.02671608747248127,0.0045629551118764496,0.7045536199045787,0.016180984057927783,0.17668475001949777,0.03195245675311954,0.0660652341529998,0.3,0.7,0.9,0.1,0.92,0.08
2318,-1068.6245867522327,-670.9320760857773,0.8172,0.7840000000000003,0.8989949057754886,1.8813840069670378,0.9562257244844868,1.4733867953044415,14.965319577074807,1.4301528176105391,0.03877648191022895,38.495966112565085,38.67786111497001,1.0749404565254805,16.99280677224711,32.51312738334224,0.461032974802315,24.190109069346423,2.613668974828088,1.1272924588114959,0.039662340250812805,4.528935800263664,23.376916187670844,2.970410136573123,0.01739924707512325,0.6957278195854784,0.018703553447202887,49.723725170553585,0.05664927886339941,0.6351720225399878,0.20753959600172123,0.0670736937266069,0.030688902339084435,0.0028765065292001898,0.3,0.7,0.9,0.1,0.92,0.08
2319,-377.0920684959489,-782.4319376252901,0.8463999999999998,0.79856,0.9238691418062802,0.5194281176670041,0.2126726980545616,0.14181104618268164,18.952618756777113,37.04142335724999,11.868438090734918,8.338877868748378,12.554721161462343,0.5802123474949789,7.3800931373516905,0.7704720446103146,0.012924935557444069,0.7254123736238834,4.736374339947018,0.014411002551825909,8.690133548740974,0.3975842515407243,0.2347171602566596,43.44889403765167,0.6318275345853034,11.842043662551776,0.8251035994099333,2.9781657789413885,0.04348177874030048,0.7698396824812929,0.14884771643970157,0.017999950933974756,0.016366862968338215,0.003464008436392199,0.3,0.7,0.9,0.1,0.92,0.08
2320,-720.9322038117215,-1118.0706496048824,0.78,0.7424000000000001,0.8844110056199166,0.7696599911851597,0.15180781592719947,1.7209190849304488,0.23408471412518533,26.017840805065692,0.960870465543637,39.31167501206394,0.12642848974970414,0.8258644627838725,7.477435792702206,24.665185520395163,0.953326820753055,4.622970677236313,21.889656669577718,0.2680073736258825,0.010751551497609044,0.14156548270996136,7.155372878701181,2.7435573301664453,18.29881063018734,0.020274904617681243,0.05566060064086619,0.24541765027683507,0.06548717322504813,0.7389120938638257,0.014436906598444184,0.09027922298274543,0.08257781472634962,0.008306788603586808,0.3,0.7,0.9,0.1,0.92,0.08
2321,235.7019994830353,-227.31600103392933,0.8760000000000001,0.8707999999999998,0.9413201635511705,0.5,2.0,2.0,0.38860257221700323,49.99999999999999,1.8506657642391287,49.99999999999999,49.999999989512986,4.61524757375173,25.25948384958469,49.99999999999999,6.250499090347817,49.99999999999999,49.99999999999999,0.3642247829749352,2.313448430970728,14.948508126177781,0.09687440674242791,0.011294416913841004,49.99999999999999,0.4915335202098911,49.99999999999999,49.99999999999999,0.04090820350283774,0.5640472244430499,0.18801574148101663,0.07895837547465118,0.1253438276540111,0.0027266274444334394,0.3,0.7,0.9,0.1,0.92,0.08
2322,-196.763562998638,-402.91765020582613,0.8044,0.76916,0.9399837916671205,0.5891765390928648,0.348874348179625,0.16332897084470283,0.06667920324548023,0.8141657973838415,0.018527463995895756,0.5991507918685518,0.3832254939931868,17.49688366254656,2.678971019276544,1.2273441371044984,2.9601539074760823,0.1028615753091253,0.046780239069253826,3.3974781572654678,40.62031488730158,8.602980994884765,8.225899574999916,3.5961718691811115,0.08413299271935125,8.31051096194579,28.170672442052577,0.03428091971751306,0.002194230756096209,0.7182787603732992,0.018906656769605967,0.07876462823927477,0.18030112704740797,0.0015545968143159832,0.3,0.7,0.9,0.1,0.92,0.08
2323,-63.62712708237787,-228.02775491760474,0.8308,0.80352,0.9668418047268834,0.7073128236646419,0.5124948157754555,0.6855057600019564,6.3442606465575615,8.36707022734242,5.988419593542036,11.25348497785857,2.1463740670954126,5.671092666349254,9.61224544782565,0.7005287888831533,0.2934555775431678,0.13340711368388272,0.39069300353207737,0.9377716857570907,1.549824959818217,17.570424765710133,0.06863342442169884,0.25684767345457926,9.934030620019655,17.298792007289958,0.0738894470609752,0.1275189062442336,0.0017455247289655939,0.5836642691306012,0.18018189352329372,0.010823579278899558,0.1728543900194296,0.05073034331881036,0.3,0.7,0.9,0.1,0.92,0.08
2324,-827.8089244783663,-765.3675100683254,0.746,0.69612,0.900585245614304,1.2509889220862365,1.606336139506677,0.14113480340511325,11.270671940957127,6.115626112500822,8.166407740043452,0.07853425885162482,2.8056888031258054,0.01547268594834263,0.010388928918809432,0.022987332872340636,2.1491746000551486,17.210799347939066,0.4070335973567694,0.03811557441020535,3.112470004418628,1.61438329140737,0.28941436006793136,0.05912191044274681,0.03668547467591231,0.2967762177913118,0.016406256101586508,7.083900546263855,0.04804239152727292,0.8316220252736768,0.07346327773519189,0.01014615185326442,0.00994214192516394,0.02678401168543014,0.3,0.7,0.9,0.1,0.92,0.08
2325,-214.96267312911658,-391.9056508571183,0.7879999999999999,0.7536400000000001,0.9099602471230182,0.7634489705918462,0.3561507457721786,0.745350748633702,0.08945104510932966,3.0220210688136686,48.163346647417214,0.05625977157920711,0.037382761927789145,0.22123724343780407,0.8978968262608376,0.13744721179157202,4.07434043338151,0.19544450065701288,34.04989842183158,0.1474047523419674,27.42422559614176,18.857666080527455,0.049960363366916546,1.5239126677964565,0.027260197512280995,1.0307820637378111,12.177148038352078,25.213498087417946,0.0018509572419808352,0.771994828051171,0.057239146584623674,0.06493509152789585,0.09923329794115934,0.004746678653169215,0.3,0.7,0.9,0.1,0.92,0.08
2326,-744.5306371215805,-1097.6621798345814,0.7216000000000001,0.675,0.9059285632503628,0.6950942889265453,0.10179373694975746,0.16448354361192455,19.981578310996216,0.9208077444137399,0.0189134151741524,21.531998247288605,0.4293255502544026,0.6104491743195805,11.722725725206606,6.884717175519674,0.45253589174219094,0.026629141003344042,0.05287000653723217,0.011185074620871654,0.020564041716346206,0.02741874779089178,6.623623541523875,0.615224945887979,18.200632938356822,0.6079385821606748,7.919404704719901,0.010461228731724738,0.03129789828545288,0.7957214443110624,0.10564804738875674,0.03244567179585498,0.032022149377309524,0.0028647888415634874,0.3,0.7,0.9,0.1,0.92,0.08
2327,-367.3764506231478,-569.918340192117,0.7864000000000001,0.7844,0.9197150696366944,0.6847674768318243,0.1428057642962057,0.1485829664219248,0.2083210569701909,0.16031591632835457,4.650057314909692,0.8983485694878625,2.911277390781563,8.753968473913407,2.3777101133524123,34.53032350510527,12.840149384095735,0.019099834092446897,0.08172803811378668,17.345579142226928,0.026805231721815845,0.21151227787554025,0.39015398166337606,11.019700180070046,0.8296931944251074,16.45083081300346,29.833217508953027,0.7070986699997448,0.001298559850179058,0.7687647273794938,0.09147095305156136,0.04716598546360968,0.08579070515934693,0.005509069095809182,0.3,0.7,0.9,0.1,0.92,0.08
2328,-570.459516288062,-446.6171155333478,0.8099999999999998,0.7568399999999998,0.9121333464276558,1.7925431686136497,1.8164138449012202,1.0965517376218883,6.145190637998463,2.1568729237122466,0.030398209504282903,0.04512713911778583,41.898475249609476,0.38485024694752307,11.917859949422086,0.07073300941304547,18.96843840051042,10.605069123338493,36.37491890737706,0.12986567166025723,1.9828772975537512,12.308736081997656,0.011489538326940225,34.62711591010604,0.07563940634174872,11.904097543937922,1.5057897792818953,0.05498933899216066,0.08419664853622899,0.6449000486863186,0.1734641620927857,0.044140607170269755,0.036922093684029475,0.016376439830367455,0.3,0.7,0.9,0.1,0.92,0.08
2329,-388.2503358256397,-615.1737082418362,0.7519999999999999,0.7335600000000002,0.8835936651438032,0.8533733120555453,0.8789099330319635,0.9628177940752513,0.14466483510915606,1.3788305545852726,32.0030408981991,0.39389957605624376,0.5446819812133455,0.05809203072217104,17.618657345237747,13.81805820041563,3.686000318055123,10.218451078023277,0.19939888850374926,20.888599349171947,0.04993054123921984,0.01168203999491215,48.83303933441763,0.1409362773084044,0.044265976128197125,4.299079524467766,0.05306299198073886,0.180367096658486,0.003811787972230565,0.7646195871895283,0.030560215693321905,0.06357541721229124,0.09162742482555085,0.04580556710707709,0.3,0.7,0.9,0.1,0.92,0.08
2330,-189.0097154384456,-254.5306118643728,0.8247999999999999,0.7989200000000001,0.9421017495632349,0.9811837470342017,0.5597574404880531,0.18228095872043615,3.0854582223417975,38.93072339783243,0.03923901615757562,0.29751234187383613,1.1310347731033632,0.850349085689808,49.87186851940762,3.1368031057864076,47.08351262695559,0.09832200954788031,0.7801286424332337,37.54057443943713,40.99407067765219,0.027414076165214782,1.3582251350215528,0.05471578664025895,1.3267020143484487,1.239062268016908,1.2213431651883702,1.4263068312261036,0.008426054359861797,0.8883024501148713,0.03352463314782635,0.020620146996438916,0.04549106033439831,0.0036356550466032714,0.3,0.7,0.9,0.1,0.92,0.08
2331,-342.1274074125678,-607.3708849729334,0.7992,0.7318400000000002,0.9173911549724412,0.5994317416428757,0.1658869983402381,0.11877310727181598,3.505838823248444,5.075043824415324,0.041474302150431096,2.603333112683167,0.02761884697501759,7.7116791929931585,0.4505264916691861,26.212056804515647,0.15003900823019067,6.336815622531138,25.8198083731132,9.674119407467451,5.929389413240759,15.907963996759147,4.684477791446025,2.6797691633308287,0.07724390476808113,0.014638471989946441,0.011208119198752926,0.06583284153345677,0.0228362525974119,0.5554057034375511,0.2825139608819243,0.07823478327192042,0.05107822767889335,0.00993107213229894,0.3,0.7,0.9,0.1,0.92,0.08
2332,-313.2390706235407,-759.3760589819607,0.7855999999999999,0.72516,0.9016466230569508,0.5794248742047786,0.10644390873644298,1.632744130341819,0.015764580927664976,4.604208316249187,2.0759275307783787,0.3136628062405424,0.9263640191721323,0.01253295316089696,0.8470619461841604,4.762550722378598,0.34432918397979506,6.909758192607977,0.6851607238061881,0.2561919416103136,1.8098756164831253,0.01040692835998838,5.148885683968164,18.509647270894913,0.0314198335283474,19.203006158045913,45.63577391308693,1.044170823455486,0.00987432493417129,0.7139307311018398,0.1753893795393985,0.08170569252397183,0.013904110011361017,0.005195761889257431,0.3,0.7,0.9,0.1,0.92,0.08
2333,-235.4930916539998,-407.8157165521214,0.7787999999999999,0.7336,0.8910287756701204,0.7794744695779219,0.27187684825289193,0.8344476383461,0.16371113098465653,0.4301877392332059,1.175906907300347,0.13698680777505953,5.701010124953148,0.373788911745188,0.024026178249349765,0.3000253625289144,27.26041726805241,6.627332532185801,0.12388748428732377,26.067764407439643,32.08329659739868,2.36733554455,1.628514246148965,0.07023553969794422,6.35899092791268,0.011452660802342737,0.07112334929319972,13.854033237652002,0.04631102922277136,0.5797074317697819,0.28007313742170564,0.05451034876026914,0.036514833315301205,0.0028832195101707327,0.3,0.7,0.9,0.1,0.92,0.08
